"AddressID","AddressLine1","AddressLine2","City","StateProvinceID","PostalCode","rowguid","ModifiedDate"
"688","2111, rue de Linois","","Orly","180","94310","{0C24E975-94CB-4A0D-81C9-05BF53151F36}","2013-12-21 10:09:29.423000000"
"11403","76bis, boulevard du Montparnasse","","Orly","180","94310","{D3CE354F-14B6-4EDE-BA34-628C5CE8DA9C}","2013-12-21 10:09:29.423000000"
"11564","276, chaussée de Tournai","","Orly","180","94310","{1D0BA81E-DD3E-40C2-92F4-6B3277FF9142}","2013-12-21 10:09:29.423000000"
"12101","19, rue de l´Esplanade","","Orly","180","94310","{89912244-FBD2-4FC7-8325-3CD68B16A1FE}","2013-12-21 10:09:29.423000000"
"12963","46, rue Surcouf","","Orly","180","94310","{502432EF-3BB1-4FF8-BB74-2FCEB71BCFCE}","2013-12-21 10:09:29.423000000"
"13946","3869, rue Villedo","","Orly","180","94310","{3739CA07-6942-445B-8009-788E95515710}","2013-12-21 10:09:29.423000000"
"16024","38, rue Villedo","","Orly","180","94310","{69565A5D-9179-424D-9F1F-787ADBF8F8C0}","2013-12-21 10:09:29.423000000"
"16760","2, rue de Fontfroide","","Orly","180","94310","{E814865A-05F6-48B7-9BBE-986EA3C4A7F8}","2013-12-21 10:09:29.423000000"
"17584","6, impasse Notre-Dame","","Orly","180","94310","{2E44DDBF-C952-424B-AC61-82F957C38BB0}","2013-12-21 10:09:29.423000000"
"17752","66, rue de Fontfroide","","Orly","180","94310","{DAE6E786-9C1A-4E3E-8FFB-801156774A25}","2013-12-21 10:09:29.423000000"
"17908","65, avenue du Port","","Orly","180","94310","{B1BDE07B-BF03-49D2-B97D-494501191C80}","2013-12-21 10:09:29.423000000"
"17935","524, rue Villedo","","Orly","180","94310","{3643040F-8D98-42FE-8735-6940CE561082}","2013-12-21 10:09:29.423000000"
"20959","8181, rue des Grands Champs","","Orly","180","94310","{5ED31B11-822B-4081-9CDC-13BB2610A2A4}","2013-12-21 10:09:29.423000000"
"22308","83, avenue des Champs-Elysées","","Orly","180","94310","{8FEFA9FC-1CB9-4832-A317-3967079CCECA}","2013-12-21 10:09:29.423000000"
"22477","126, rue Maillard","","Orly","180","94310","{9FC3E862-F0D0-4C5A-9767-82A52A845B7B}","2013-12-21 10:09:29.423000000"
"22836","558, rue Marbeuf","","Orly","180","94310","{BF56E5DE-F79C-4ACB-AF37-CB9E434FB2C2}","2013-12-21 10:09:29.423000000"
"23373","26, place de la Concorde","","Orly","180","94310","{A32B162F-D653-4340-89C7-49E3DFFEE28A}","2013-12-21 10:09:29.423000000"
"24001","87, rue de la Comédie","","Orly","180","94310","{D2526D7B-58F0-4933-93B0-9D43B4DC11D5}","2013-12-21 10:09:29.423000000"
"24161","8, rue de l´Avenir","","Orly","180","94310","{F3CC60EC-9E35-4567-B866-A50B40F8A005}","2013-12-21 10:09:29.423000000"
"24781","1994, rue des Pyrenees","","Orly","180","94310","{FB6379A8-9D24-4BDB-A755-5D75E853F5B1}","2013-12-21 10:09:29.423000000"
"24800","86, rue Mazagran","","Orly","180","94310","{ED94B999-74C6-4442-9272-A4DB2D5B87A2}","2013-12-21 10:09:29.423000000"
"25088","390, rue des Rosiers","","Orly","180","94310","{DC968AB6-BCFD-4870-8F58-6FC8AE1A2F0D}","2013-12-21 10:09:29.423000000"
"25105","75, rue de Terre Neuve","","Orly","180","94310","{BB2EA12C-9308-4F9E-82CB-3FA6F58BF915}","2013-12-21 10:09:29.423000000"
"26010","242, rue de Cambrai","","Orly","180","94310","{30923FDF-AA49-45D4-9427-60748BA0B531}","2013-12-21 10:09:29.423000000"
"26387","82, cours Mirabeau","","Orly","180","94310","{855CBC5B-072F-4704-8052-8F7580A748F6}","2013-12-21 10:09:29.423000000"
"27172","2, rue Faubourg St Antoine","","Orly","180","94310","{23EEE4FB-81DE-44B4-8FE0-52158E7A56B1}","2013-12-21 10:09:29.423000000"
"27295","25, avenue de la Gare","","Orly","180","94310","{B4896BD3-D854-4013-9005-7987ACBA861B}","2013-12-21 10:09:29.423000000"
"28867","701, boulevard du Montparnasse","","Orly","180","94310","{274C414B-7A4A-485C-B14F-700AA94D52A2}","2013-12-21 10:09:29.423000000"
"28951","11, rue du Puits Dixme","","Orly","180","94310","{7D983C78-6F5C-4812-9A01-89632628AF59}","2013-12-21 10:09:29.423000000"
"29244","11, rue de Cambrai","","Orly","180","94310","{1E643249-35BF-43FB-8B02-DD737613F65C}","2013-12-21 10:09:29.423000000"
"29278","48, rue des Berges","","Orly","180","94310","{5321F46C-F85B-461C-8D27-DEDD2A308A2F}","2013-12-21 10:09:29.423000000"
