"AddressID","AddressLine1","AddressLine2","City","StateProvinceID","PostalCode","rowguid","ModifiedDate"
"725","Alte Landstr 776","","München","20","80074","{1A0C711F-5C49-4AC1-90DA-2C3EF1D80C02}","2013-06-30 00:00:00"
"726","Kurfürstenstr 574","","München","19","80074","{B80EDAC6-7658-4E4E-8319-C484A97DAB56}","2013-07-31 00:00:00"
"754","Viktoria-Luise-Platz 475","","München","53","80074","{E38CE484-CCF7-42BB-A5D6-690B2FAF8846}","2013-06-30 00:00:00"
"11448","Höhenstr 7477","","München","20","80074","{4E82A124-3B8A-4233-A68E-088427FB807C}","2014-05-17 00:00:00"
"11526","Kulmer Straße 765","","München","70","48001","{0268C2D9-9ADB-4CBC-AC77-1974F50DD084}","2013-09-08 00:00:00"
"11647","Knaackstr 756","","München","20","80074","{5043E954-0514-4C0B-B727-A23F5A37D274}","2013-02-13 00:00:00"
"11658","Dunckerstr 7255","","München","19","80074","{7D3E79E0-3892-492F-BF60-C0B3BA4A8809}","2013-12-05 00:00:00"
"11791","Altendorfer Straße 570","","München","53","80074","{6FF44CF2-EA97-477F-ABB2-67F43485DA4A}","2014-03-31 00:00:00"
"11859","Husemann Straße 7574","","München","20","80074","{8177BC49-DEA0-48D7-8E8C-4BC62A4A5351}","2013-07-23 00:00:00"
"11988","Marketplatz 75","","München","20","80074","{E9463781-433F-4547-9F9B-C7FDC7494237}","2013-10-30 00:00:00"
"11996","Rykestr 2605","","München","53","80074","{E553A6B1-427D-44DC-B704-5D97B16CBAE0}","2013-05-13 00:00:00"
"12108","Pappelallee 665","","München","19","80074","{CFF4177F-1671-4B17-B5D8-2D387F700B5B}","2012-05-29 00:00:00"
"12357","Am Gallberg 6726","","München","19","80074","{77C8DEF2-6D40-4365-BF9A-5BDEFB338D00}","2013-05-10 00:00:00"
"12412","Berliner Platz 774","","München","20","80074","{300D2DA7-BDB4-4863-837F-11A31261FD5F}","2012-12-08 00:00:00"
"12419","Herzogstr 5772","","München","53","80074","{1D3D1D0B-753E-4857-BC8F-AE35BDCEC925}","2013-11-16 00:00:00"
"12577","Lindenalle 7524","","München","19","80074","{7EC11311-533B-45D1-8777-0A7F1B4B7EE2}","2013-08-02 00:00:00"
"12636","Hans-Rosenthal-Platz 502","","München","19","80074","{DD4DD23A-6C91-497F-9D58-1A1BDC13D69E}","2013-09-08 00:00:00"
"12689","Königstr 57","","München","20","80074","{E6E0F763-DFFF-4D62-A0E5-3A840F7E4FB7}","2013-05-05 00:00:00"
"13117","Pascalstr 756","","München","53","80074","{0C7E8E39-FF0C-44C5-9983-2E144308B048}","2012-05-17 00:00:00"
"13146","Hauptstr 6057","","München","53","80074","{927A18E4-6E9D-4DB7-84F8-4ED6F2291910}","2013-08-29 00:00:00"
"13158","Bundesallee 7576","","München","53","80074","{5B0DF73C-3807-453A-9079-F6EF75047BEB}","2014-01-05 00:00:00"
"13479","Karl Liebknecht str 577","","München","20","80074","{7E808B78-ECB2-48CA-B330-8E8ABC457FED}","2013-07-26 00:00:00"
"13578","Brunnenstr 7566","Verkaufsabteilung","München","19","80074","{5F00ADE2-62C9-40D3-BA52-AC3DB5A6BD29}","2014-06-15 00:00:00"
"13906","Postfach 66 07 00","","München","20","80074","{A88297E9-6B8E-43CC-9E56-D93FE72B72C0}","2013-09-13 00:00:00"
"13965","Auf Der Steige 6000","","München","53","80074","{721089EC-049A-4DA0-A341-DD5EA0DEE008}","2013-12-21 00:00:00"
"14288","Buergermeister-ulrich-str 5000","","München","53","80074","{7DF62649-F8B0-483A-984B-0177AED333F2}","2013-09-21 00:00:00"
"14636","Nonnendamm 123","","München","20","80074","{C232CA06-504D-468D-99AD-7B6E3C8BB2B4}","2013-04-20 00:00:00"
"14757","Königsteiner Straße 750","","München","19","80074","{EA6496CC-1D81-4337-89A1-D79D1EA8AAB1}","2013-10-16 00:00:00"
"14930","Im Himmelsweg 27","","München","19","80074","{DB1A50A5-BEF1-4F0D-99F8-F19770272E3C}","2012-11-25 00:00:00"
"15142","Unter Linden 754","","München","19","80074","{69160236-5596-4209-9209-BC941D7F6FB0}","2014-01-05 00:00:00"
"15249","Helsenbergbogen 6","","München","53","80074","{D87F149B-2A06-428C-8940-96B0E5BFC8A1}","2013-05-22 00:00:00"
"15313","Buergermeister-ulrich-str 7500","","München","19","80074","{ECBE8214-91B3-4FC8-804E-BCCA3D61438E}","2014-02-11 00:00:00"
"15969","Erlenweg 7774","","München","19","80074","{464B478C-CBC6-4EB8-918C-7E6487589B84}","2014-02-10 00:00:00"
"16198","Hunzinger Allee 675","","München","20","80074","{E1615358-4E12-44F6-AD0D-66BFC739EB70}","2014-02-02 00:00:00"
"16479","Moritzstr 8","","München","20","80074","{2F8B78E5-373D-42D6-B6B4-634DE3DF7DBA}","2013-04-21 00:00:00"
"16536","Lieblingsweg 545","","München","19","80074","{360C5ABE-56E3-4F25-859B-88C5458AAA03}","2014-03-28 00:00:00"
"16802","Wolfgangstraße 72","","München","20","80074","{3B7C2575-04AF-473A-A926-E51424E8E097}","2013-08-07 00:00:00"
"17466","Zimmerstr 57","","München","53","80074","{BD81F066-4921-469B-96AD-5977C8F2468F}","2013-12-09 00:00:00"
"17862","Essener Straße 26","","München","19","80074","{5C8B9C1B-6D7B-4752-B469-838B75D74664}","2014-02-14 00:00:00"
"18050","Zur Lindung 787","","München","53","80074","{FB814C38-2EFB-4B25-885E-C2AB2E53D73A}","2013-07-15 00:00:00"
"18075","Zollhof 766","","München","19","80074","{C41DDDC0-B421-42AA-BAE5-08673EDC1BBD}","2013-01-05 00:00:00"
"18669","Zollstr 62","","München","20","80074","{6DF29C29-63CC-402A-BF6B-2D0DC4182815}","2014-02-02 00:00:00"
"18725","Erftplatz 77","","München","53","80074","{71EC0E0F-353D-4E89-BAA5-9F9FC56D3113}","2013-08-05 00:00:00"
"19173","Wertheimer Straße 277","","München","20","80074","{10F48307-689B-4E15-9B1C-F3EC2DDBD87F}","2013-10-02 00:00:00"
"19251","Zeiter Weg 7765","","München","20","80074","{1F658ECC-5715-464E-83AF-0B316D69D306}","2014-03-25 00:00:00"
"19502","Wasserstr 65","","München","20","80074","{6DF3A97B-7766-486A-A1A0-784842F6BEC5}","2013-02-26 00:00:00"
"19828","Wallstr 254","","München","20","80074","{FB5D809B-F1B8-463C-9252-019FFDCF2F70}","2013-12-06 00:00:00"
"20026","Werftstr 54","","München","53","80074","{7FF24E6F-81BE-49D5-8D47-654A78D0FB59}","2013-03-12 00:00:00"
"20064","Roßstr 7752","","München","19","80074","{DBFB8CB4-9B31-42D7-9780-E008186C6A74}","2012-02-28 00:00:00"
"20194","Welt Platz 7","","München","19","80074","{3C7AC252-FF05-44E5-B539-3979EC355D0F}","2013-08-22 00:00:00"
"21119","Rotthäuser Weg 66","","München","19","80074","{B1A24991-792B-403D-8C41-EB89EA4D8F60}","2011-07-19 00:00:00"
"21204","Räuscherweg 675","","München","19","80074","{3B5F7322-1C85-4B9C-880B-02FD1878B314}","2013-09-09 00:00:00"
"21609","Reiherweg 5","","München","53","80074","{D11D825E-B07E-47F8-9E45-4A925C00C9E7}","2012-10-09 00:00:00"
