"AddressID","AddressLine1","AddressLine2","City","StateProvinceID","PostalCode","rowguid","ModifiedDate"
"11708","1064 William Way","","Woodland Hills","9","91364","{179F0F26-0B1A-4E05-9A08-A78CC64CA10E}","2012-03-11 00:00:00"
"11792","8885 Partridge Dr.","","Woodland Hills","9","91364","{3A3A5A1F-1EB5-469B-94E6-E1097C2D6E39}","2012-07-02 00:00:00"
"11951","3069 Yolanda","","Woodland Hills","9","91364","{DFC26988-37AD-404A-9D1E-E665AC7B16AF}","2013-12-25 00:00:00"
"12094","1462 Summit View Dr.","","Woodland Hills","9","91364","{1B417970-8460-49D9-80AB-D236DCA470E4}","2013-10-23 00:00:00"
"12152","3556 Mt. Tri-state Court","","Woodland Hills","9","91364","{0FD1212E-6284-42D6-A0D2-215AE9C5068B}","2013-11-14 00:00:00"
"12416","3507 Olive Dr.","","Woodland Hills","9","91364","{E8850253-E7C5-4A48-BE77-ACCE7AA09551}","2013-04-06 00:00:00"
"12763","390 Ridgewood Ct.","","Woodland Hills","9","91364","{C75DEC98-79F3-4FCB-A11F-D6059A1879EF}","2013-05-18 00:00:00"
"12783","5297 Algiers Drive","","Woodland Hills","9","91364","{4E0617F8-05F2-4206-8FD1-3FD92BDDB059}","2014-03-31 00:00:00"
"12930","6242 Cleveland Avenue","","Woodland Hills","9","91364","{1C0AD900-736F-44F4-BFCA-7978966BE9E0}","2011-08-05 00:00:00"
"13293","2480 Stillwater Court","","Woodland Hills","9","91364","{B90F1CDF-5CE3-4832-80EA-B16096CBDD07}","2013-08-06 00:00:00"
"13385","903 West I St","","Woodland Hills","9","91364","{CBEA1AC5-6DB7-45C9-8E07-1F37B84FF67C}","2014-03-06 00:00:00"
"13796","4077 St. George Drive","","Woodland Hills","9","91364","{C8DC0B46-E987-4026-B6BF-409A68C0A5CF}","2014-04-27 00:00:00"
"13892","7805 Roslyn Drive","","Woodland Hills","9","91364","{E416B7C6-B2FA-4FA2-B984-EB1CC98AADF6}","2012-10-21 00:00:00"
"13952","3435 San Simeon","","Woodland Hills","9","91364","{64F8B3F8-3641-4F68-80EC-C385DAA0983A}","2013-10-16 00:00:00"
"14232","8396 Grand Ct","","Woodland Hills","9","91364","{03D08820-58E1-408F-901D-06AB8800BBF8}","2014-02-21 00:00:00"
"14371","306 Spring Hill Drive","","Woodland Hills","9","91364","{873F5B8C-E6D9-4A2B-93BD-D6AB84AF5DD8}","2014-01-19 00:00:00"
"14638","7669 Springfield Drive","","Woodland Hills","9","91364","{4A779654-E24B-4EF2-94B0-8FA51434A909}","2012-04-11 00:00:00"
"14777","2876 Morgan Territory Road","","Woodland Hills","9","91364","{EB2B89EE-6C30-4E76-B0C6-4C8B318FF399}","2013-10-12 00:00:00"
"14840","4660 Cape Cod Way","","Woodland Hills","9","91364","{CD63D495-18E9-4325-8721-6735DC07EB50}","2014-04-30 00:00:00"
"15079","3224 Pome Court","","Woodland Hills","9","91364","{57E9E695-92A5-4C45-BCA7-DBB00A0C2512}","2014-06-24 00:00:00"
"15280","4590 Mori Court","","Woodland Hills","9","91364","{B0FDADFE-390A-406F-AEFB-99B5BAB7DA88}","2013-10-30 00:00:00"
"15431","3970 Falcon Dr","","Woodland Hills","9","91364","{53FB31B8-92CA-4191-955C-FC5ECD729FC5}","2014-03-14 00:00:00"
"15650","6559 Via Rerrari","","Woodland Hills","9","91364","{971D0DFA-F1DC-4E7E-9C2A-C3A8F8487525}","2014-06-28 00:00:00"
"16159","838 Monte Vista Road","","Woodland Hills","9","91364","{BAD7D199-2BAF-48A7-ACA4-4B2CAFBD5BA5}","2013-07-18 00:00:00"
"16255","8192 Scenic Ct","","Woodland Hills","9","91364","{03A19776-D7D0-4DF2-8DC1-AC05DCC8AA73}","2013-05-12 00:00:00"
"16336","3140 Park Tree Ct","","Woodland Hills","9","91364","{F0B3B2F2-11B5-48FE-973A-86D95D5B4F84}","2013-03-30 00:00:00"
"16344","4808 Ward Court","","Woodland Hills","9","91364","{58CA5208-41A0-4773-84FE-2D0811C3C3EA}","2013-04-17 00:00:00"
"16661","5330 Military Way","","Woodland Hills","9","91364","{AF14A16E-A613-45D2-96F5-C83A6418FC95}","2013-08-09 00:00:00"
"16705","3477 Mt. Washington Way","","Woodland Hills","9","91364","{89A7FDE7-3797-455E-9E24-566E5A6B2CC3}","2013-07-20 00:00:00"
"17187","9809 Baltic Sea Ct","","Woodland Hills","9","91364","{BA5E1432-13DC-4702-89DA-AE8068631586}","2011-08-26 00:00:00"
"17225","7597 Orchard View Ave","","Woodland Hills","9","91364","{8B53BFDC-ECAF-4491-B885-B30E36D4CF9B}","2014-02-01 00:00:00"
"17313","6238 Mount Circle","","Woodland Hills","9","91364","{8F5B682F-5507-4F09-87D0-54D119EBBD94}","2014-01-12 00:00:00"
"17522","4171 Miller Avenue","","Woodland Hills","9","91364","{9A8D2ADA-A076-45B4-B408-D81A7C8184D9}","2012-03-29 00:00:00"
"17567","6537 N Ranchford Court","","Woodland Hills","9","91364","{E626E2BB-A95A-4A50-B59F-71D13989FE48}","2013-09-04 00:00:00"
"17813","2111 Freedom Court","","Woodland Hills","9","91364","{150FDA9B-527F-495C-BFEB-F5D5482147F1}","2012-07-30 00:00:00"
"18169","8779 Gatewood Court","","Woodland Hills","9","91364","{65A76F3C-F4BC-444B-9B96-A642ED1605DE}","2013-07-14 00:00:00"
"18437","9236 Hanson Lane","","Woodland Hills","9","91364","{EA8FCD5B-FEE4-4847-BCD3-03A6A34EBD96}","2013-11-03 00:00:00"
