"AddressID","AddressLine1","AddressLine2","City","StateProvinceID","PostalCode","rowguid","ModifiedDate"
"675","7033, rue de Longchamp","","Les Ulis","177","91940","{052B7D72-AB05-4A78-8B3B-4CF25E6EEC70}","2013-12-21 10:09:29.423000000"
"695","61, rue Henri Gagnon","","Les Ulis","177","91940","{EC012663-981F-4FF6-A764-AC02D38D1DDA}","2013-12-21 10:09:29.423000000"
"700","215, avenue Reille","","Les Ulis","177","91940","{A7003679-B499-4A76-958A-89C0C8BCFA27}","2013-12-21 10:09:29.423000000"
"703","30, avenue de l´ Union Centrale","","Les Ulis","177","91940","{D2B6EC7E-C106-4F45-824B-AA18B3B5BEEA}","2013-12-21 10:09:29.423000000"
"11435","109, avenue des Ternes","","Les Ulis","177","91940","{9E7D8D46-453B-4FE9-A467-603884EEEB85}","2013-12-21 10:09:29.423000000"
"11456","102, rue de Berri","","Les Ulis","177","91940","{D4DCD630-3140-4ADD-AC86-D4DF8B0D7F8E}","2013-12-21 10:09:29.423000000"
"11467","910, place de la Concorde","","Les Ulis","177","91940","{C1929A68-A705-4823-8951-CF53F3E22072}","2013-12-21 10:09:29.423000000"
"11509","2110321, boulevard Beau Marchais","","Les Ulis","177","91940","{4EB6C637-6796-4B16-9D82-DF2CDEC35176}","2013-12-21 10:09:29.423000000"
"11648","135, boulevard du Montparnasse","","Les Ulis","177","91940","{BCC437BE-24FB-4A4D-985E-D84EECD9CA43}","2013-12-21 10:09:29.423000000"
"11667","3bis, boulevard Saint Germain","","Les Ulis","177","91940","{7E95692B-83D5-44F0-B697-D28D7C2D1188}","2013-12-21 10:09:29.423000000"
"11674","5, rue Malar","","Les Ulis","177","91940","{020E26E0-99C4-4375-A0B4-F1A172B9A090}","2013-12-21 10:09:29.423000000"
"11702","8401 Carson Street","#e","Les Ulis","177","91940","{8A32DF46-6503-4276-AE71-437363AB35CD}","2013-12-21 10:09:29.423000000"
"11717","21, rue des Ecoles","","Les Ulis","177","91940","{9B512F91-000C-42A5-BF27-FF9BD2EF9E12}","2013-12-21 10:09:29.423000000"
"12170","74, rue Descartes","","Les Ulis","177","91940","{3DAE9B4D-387A-4012-BEAF-981F9FC9F121}","2013-12-21 10:09:29.423000000"
