"AddressID","AddressLine1","AddressLine2","City","StateProvinceID","PostalCode","rowguid","ModifiedDate"
"11710","9394 Poor Ridge Court","","Caloundra","64","4551","{87AB7367-43D4-4430-ADC2-76886271DA49}","2013-11-25 00:00:00"
"12058","7829 Baldwin Dr.","","Caloundra","64","4551","{04F4FF15-AAEA-49D1-B9D1-A776B12A2999}","2013-04-14 00:00:00"
"12319","3854 Galindo St.","","Caloundra","64","4551","{13321610-2552-4A21-A3CB-F02B64408E5A}","2014-06-16 00:00:00"
"12544","6060 Sanford Street","","Caloundra","64","4551","{16B0752B-238E-4071-8EA7-E52AC902B651}","2013-08-13 00:00:00"
"12812","2525 San Miguel Court","","Caloundra","64","4551","{0BE0A156-D887-4794-A88F-BB0461FB8F24}","2012-07-14 00:00:00"
"13370","5146 Shadow Falls Drive","","Caloundra","64","4551","{5DDC3D71-FA02-4A78-8C61-EA0389C1ACC1}","2014-02-22 00:00:00"
"13439","5542 Orchard View Ave","","Caloundra","64","4551","{5935C738-C640-46BE-96E2-BE7C179F8D6B}","2014-05-09 00:00:00"
"13540","7798 Longbrood Way","","Caloundra","64","4551","{8DDA8E1F-6AB7-4B17-A209-6142FAD80941}","2012-11-21 00:00:00"
"13660","1225 Santa Lucia","","Caloundra","64","4551","{668C51D6-75A5-4ADD-B42F-6E787086CEDF}","2012-02-21 00:00:00"
"13692","9295 Arcadia Pl","","Caloundra","64","4551","{F27B8212-4195-4292-ADE9-EB8393DCC7C6}","2013-01-21 00:00:00"
"14055","9969 Coldwater Drive","","Caloundra","64","4551","{9213422D-5E1A-4B6A-9988-2E05AAD1AECB}","2011-10-05 00:00:00"
"14218","5800 Abbey Court","","Caloundra","64","4551","{77B4B1B6-F23E-4305-8392-8AACDA476FAD}","2013-03-16 00:00:00"
"14534","1736 Windsor Drive","","Caloundra","64","4551","{50B16760-F908-4262-B10D-DE9C637812E8}","2012-06-27 00:00:00"
"14822","3648 ViewPoint Court","","Caloundra","64","4551","{3422F930-0E39-4DA7-A7A5-2F82CFAA7119}","2012-07-30 00:00:00"
"14897","3153 Glaze Ct","","Caloundra","64","4551","{4A5F551F-5C50-4BE0-AA07-5D5106CAEDC0}","2013-07-21 00:00:00"
"14973","9855 Norse Ct.","","Caloundra","64","4551","{FE3B7DAA-DAB0-4573-BF3F-49A7B7FA6AC1}","2012-05-01 00:00:00"
"15223","5278 White Dr","","Caloundra","64","4551","{D59EB19E-8AD9-4D54-8144-BC1F0068D295}","2012-11-18 00:00:00"
"15451","3245 Vista Oak Dr.","","Caloundra","64","4551","{DB544D04-6CDF-4D4D-98FF-A7424ADE735D}","2011-11-18 00:00:00"
"15526","6705 Tweed Lane","","Caloundra","64","4551","{127A15C9-0DEE-4EEF-A6D0-06FD46FFFDF2}","2011-07-24 00:00:00"
"16297","1592 Working Drive","","Caloundra","64","4551","{2692892A-51C0-4980-A1A3-84DAFB1FF34F}","2011-11-07 00:00:00"
"16300","9618 Fall Creek Road","","Caloundra","64","4551","{82197CB3-22C2-4B5B-A042-2FE2B998B618}","2013-07-20 00:00:00"
"16611","7341 46th St.","","Caloundra","64","4551","{7DF6EE15-621A-46A1-9C10-B8E539FFF523}","2012-07-08 00:00:00"
"17104","9642 East L Street","","Caloundra","64","4551","{681609F3-F366-485E-8695-A7FB63E718CA}","2013-08-06 00:00:00"
"17171","8446 Wheel Ave.","","Caloundra","64","4551","{F7D8C6E7-CA8E-4521-98B8-9C0FC1753078}","2013-09-06 00:00:00"
"17194","283 Winterberry Ct","","Caloundra","64","4551","{FCE97576-0543-4646-A5B6-E31874B92E44}","2013-09-20 00:00:00"
"17228","9092 Pinecrest Dr","","Caloundra","64","4551","{1D8D54E8-EAA2-4E0F-980C-04FA0A82EDC0}","2014-03-25 00:00:00"
"17734","4948 Muy Verde","#52","Caloundra","64","4551","{03FF1378-05CF-44E0-8AD3-B3C4E3C59F2C}","2013-07-20 00:00:00"
"17743","3641 W. Holly Drive","","Caloundra","64","4551","{43EAEB68-6FA0-492F-AEB4-F4B71390C093}","2013-05-03 00:00:00"
"17755","7700 The Alameda","","Caloundra","64","4551","{9EA598D9-8562-4CC9-AAF6-25E1BC258F91}","2014-02-24 00:00:00"
"17933","7906 Clear","","Caloundra","64","4551","{76316116-BA91-4E3D-A66C-18B319CA1B12}","2013-09-09 00:00:00"
"17934","5984 Dewing Avenue","","Caloundra","64","4551","{34A56232-822F-45AF-9D70-948F9A5F2AC6}","2013-08-21 00:00:00"
"18358","573 Willow Creek Ct.","","Caloundra","64","4551","{F5C7F187-B927-4DCE-98F1-E1C34177857B}","2013-11-08 00:00:00"
"18425","7567 Blackwood Drive","","Caloundra","64","4551","{4B0030F5-E871-497E-BEB9-D8AC9753A2D1}","2012-10-10 00:00:00"
"18459","4501 Terrace Road","#60","Caloundra","64","4551","{CCA503EF-6FF9-4304-9E2A-B3F8B4CD3918}","2012-08-09 00:00:00"
"18825","8162 Milden Road","","Caloundra","64","4551","{0EE834F1-C9FF-4574-9C96-2BFA4B3C2484}","2012-11-24 00:00:00"
"18838","6410 Army Drive","","Caloundra","64","4551","{82C4B0EB-709A-48F6-B770-26BC858465B0}","2013-08-09 00:00:00"
"18994","2368 Olivera Rd","","Caloundra","64","4551","{1116AC27-CA70-4630-AF8E-A95A73A5356B}","2011-08-30 00:00:00"
"19520","9752 Monterrey","","Caloundra","64","4551","{63A9F468-78EE-47B3-802D-D0B2B3816467}","2013-12-26 00:00:00"
"19643","2413 Roanwood Way","","Caloundra","64","4551","{DB4CFBC5-CA57-4C64-82E0-177AF4F3F09C}","2014-05-26 00:00:00"
"19699","5592 Eagle Peak Ave.","","Caloundra","64","4551","{671388FE-67D4-4678-B130-9E8416CA99FD}","2012-12-18 00:00:00"
"19984","8586 D Kiska Ct.","","Caloundra","64","4551","{79761BCE-FFAF-4C63-8EB6-92F8A8377899}","2012-02-11 00:00:00"
"19987","493 Terry Lynn Lane","","Caloundra","64","4551","{1A1E86F4-5B78-4934-A0C2-826184D0F06F}","2013-12-16 00:00:00"
"20396","7598 Holland Circle","","Caloundra","64","4551","{B333F04F-ABCD-48EF-8F51-337DBC16C848}","2012-07-28 00:00:00"
"20536","245 Blue Jay Drive","","Caloundra","64","4551","{95F3AE77-61E7-4313-97E0-6607AD91B86B}","2014-02-18 00:00:00"
"20641","3101 South Villa Way","","Caloundra","64","4551","{914F808C-B18A-4BFC-8C17-E3BE3C52A945}","2014-05-17 00:00:00"
"20763","9636 Gatter Court","","Caloundra","64","4551","{64C79A5E-C995-4D8A-8FA4-81F419297E21}","2011-10-25 00:00:00"
"20976","446 Wilke Drive","","Caloundra","64","4551","{84901519-C145-4BE8-8C96-09AB337D5D11}","2012-08-23 00:00:00"
"21276","3132 Jacqueline Drive","","Caloundra","64","4551","{2EA34F48-0739-4366-B074-54E452DC3036}","2013-07-08 00:00:00"
"21309","1639 Atchinson Stage Ct.","","Caloundra","64","4551","{5A719306-C381-4333-88DF-A9762B4636E7}","2013-08-10 00:00:00"
"21360","5938 Greenwood Circle","","Caloundra","64","4551","{9EB019CE-C7EA-458E-AF14-30CA914D9FCD}","2012-03-19 00:00:00"
"21424","6085 B Wildbrook Ct.","","Caloundra","64","4551","{0FB5B674-3CDF-4E52-8124-D14E9101D690}","2013-01-12 00:00:00"
"21669","9088 Ironwood Way","","Caloundra","64","4551","{52B04193-B0CD-4ACE-9D32-698547ECB682}","2012-04-17 00:00:00"
"21751","3199 Frayne Ct.","","Caloundra","64","4551","{9BE0911D-F225-4F16-9B77-2B32A96EAEA1}","2012-05-26 00:00:00"
"21781","4717 Carpetta Circle","","Caloundra","64","4551","{99EC481D-CC2B-4A39-8FB0-ACFC5D379E0C}","2014-05-20 00:00:00"
"21827","8208 Alhambra Ave.","","Caloundra","64","4551","{444B597F-1F2D-4C06-87D0-134C69D30373}","2013-01-03 00:00:00"
"21841","5711 Shannon Lane","","Caloundra","64","4551","{5BC31F33-BAE9-4039-BD0A-59595B8BD6D8}","2013-02-26 00:00:00"
"21993","6497 Macalven Drive","","Caloundra","64","4551","{B438054A-AB41-4548-92D8-8CA401D1F25D}","2012-10-19 00:00:00"
"22002","5914 Hazel Drive","","Caloundra","64","4551","{867FE01B-F477-492D-A1AB-F4D216F6F23D}","2013-08-01 00:00:00"
"22015","4511 Gatter Court","","Caloundra","64","4551","{E6CA1196-5A77-44C0-B11F-C8696964A150}","2012-11-11 00:00:00"
"22348","6679 Stanbridge Ct.","","Caloundra","64","4551","{DE2E07C4-AAB5-4F15-A486-1CA9E281E0F9}","2013-04-06 00:00:00"
"22953","3727 Withersed Lane","","Caloundra","64","4551","{2F252BB6-564D-4FD9-BA0C-23698B77C13A}","2012-06-27 00:00:00"
"23030","9507 Mountaire Drive","","Caloundra","64","4551","{DE8D86DB-AEFF-4DEE-8B81-83B3D5E69E3B}","2012-03-28 00:00:00"
"23332","6896 Camino Norte","","Caloundra","64","4551","{CF00E668-D6E4-4BA3-B3A1-916CD0F63558}","2013-09-19 00:00:00"
"23412","189 Rae Anne Dr","","Caloundra","64","4551","{FE3BD039-9F60-47F7-9AA8-D46A8969C3A6}","2013-07-28 00:00:00"
"23448","3971 Confir Court","","Caloundra","64","4551","{3E2296C5-D4FC-48BA-933B-D6ED96227A39}","2013-05-09 00:00:00"
"23799","3164 San Simeon Dr.","","Caloundra","64","4551","{1C3BF2B2-DE50-4B12-8ECB-B6A6D9EF66CF}","2013-10-03 00:00:00"
"23846","7251 Millfield Place","","Caloundra","64","4551","{B619D225-2D66-4BFC-BE16-0C0DB2CC7E2D}","2012-04-30 00:00:00"
"23942","7275 Andrea Lane","","Caloundra","64","4551","{E8063842-DB44-4AF9-B562-B4BBC3CCDF1A}","2013-12-25 00:00:00"
"24207","9435 Breck Court","","Caloundra","64","4551","{A1495FA6-5B35-4DCD-9221-16FC94F14621}","2013-04-22 00:00:00"
"24245","7921 Detroit Ave.","","Caloundra","64","4551","{2AE753BD-D45A-4EC2-AC9E-6F335F6A0DA2}","2011-07-05 00:00:00"
"24375","1903 Long Brook Way","","Caloundra","64","4551","{173484BB-81C7-4656-8675-423DF1DE25BA}","2012-10-04 00:00:00"
"24728","4596 West St.","","Caloundra","64","4551","{13D5C437-4E79-4A92-9595-984BBB6F08E1}","2013-04-04 00:00:00"
"24787","4367 Citrus Ave.","","Caloundra","64","4551","{CC0D6CDD-63F9-4363-95DA-3C8A49040830}","2012-10-15 00:00:00"
"24889","7779 Lake Meadow Circle","","Caloundra","64","4551","{43A73E57-7FAA-409C-A900-DBFF4F81212C}","2012-01-06 00:00:00"
"24930","4458 Pine St.","","Caloundra","64","4551","{B8A2F2F4-385D-4C68-B139-808C906422A6}","2013-12-23 00:00:00"
"24976","4418 Lisa Lee Lane","","Caloundra","64","4551","{89C804AA-0213-4A4C-AFA7-CC45E9B62D1D}","2013-08-03 00:00:00"
"25384","2190 Rock Creek Way","","Caloundra","64","4551","{884E517E-87A6-4FDD-9B4A-33E5F65289E5}","2011-06-09 00:00:00"
"25472","2294 West 39th St.","","Caloundra","64","4551","{4378C9E9-3D1C-4282-B317-B88901456FEA}","2012-07-29 00:00:00"
"25656","3043 Rock Creek Pl.","","Caloundra","64","4551","{0FA10DA6-14B2-4D22-9FB4-3E1B62EB171B}","2014-01-06 00:00:00"
