"AddressID","AddressLine1","AddressLine2","City","StateProvinceID","PostalCode","rowguid","ModifiedDate"
"443","Level 7","80 Arthur Street","Newcastle","50","2300","{5FC64170-AD5F-4196-B732-DEDC02D292DC}","2013-07-31 00:00:00"
"11528","7232 Mulberry","","Newcastle","50","2300","{EDAEC48C-D01B-4014-8760-A13BD97D52C1}","2013-09-02 00:00:00"
"11607","2801 San Ramon Road","","Newcastle","50","2300","{DBBD3AAB-3C30-4C85-AF5C-BBEFFBFDC0FF}","2012-04-13 00:00:00"
"11874","319 Dale Pl.","","Newcastle","50","2300","{F328FD4E-CDD7-4E96-AE95-D37778C70AF7}","2013-04-10 00:00:00"
"12337","4682 Sunset Meadows Ln","","Newcastle","50","2300","{1E2E6D6C-A5E7-4C3A-A824-283E30D2259E}","2011-11-24 00:00:00"
"12409","5623 Detroit Ave.","","Newcastle","50","2300","{4439274A-001A-46F8-8E1C-55C94784E4AA}","2013-09-04 00:00:00"
"12628","8001 Pinetree Court","","Newcastle","50","2300","{BE6E509D-A918-4DBC-B55D-AB81B1F84174}","2013-08-16 00:00:00"
"12630","3310 Harvey Way","","Newcastle","50","2300","{A39A56E3-8865-48DB-B792-620BDA86A587}","2013-03-12 00:00:00"
"12727","2544 Ashley Way","","Newcastle","50","2300","{D317B693-0A97-4B37-981E-06847116AB67}","2012-04-02 00:00:00"
"12956","3748 Bellwood Dr.","","Newcastle","50","2300","{70D12BC9-B6BF-4D30-A49D-0D6E0F5EA21B}","2012-08-13 00:00:00"
"13001","4091 Hill Meadow Pl.","","Newcastle","50","2300","{CADD765C-2779-467A-9FB8-532C09707AAE}","2011-07-24 00:00:00"
"13893","6062 Sudden Loop","","Newcastle","50","2300","{FA88DF8A-59F3-41B2-AAFA-0189673E0FEA}","2013-07-12 00:00:00"
"13986","5673 Arlington Circle","","Newcastle","50","2300","{1CE4029C-DEE7-4FA5-9649-99C2C910FD1B}","2014-03-29 00:00:00"
"14753","5613 Gary Drive","","Newcastle","50","2300","{A447FCEE-4918-4464-892C-9CFBDF2596B1}","2012-02-09 00:00:00"
"14782","7616 Honey Court","","Newcastle","50","2300","{AC3A79A3-D25C-46BD-8999-8DD85578AD08}","2013-01-05 00:00:00"
"14839","3883 Pheasant Ct.","","Newcastle","50","2300","{9262BEA3-745F-42E8-975D-93398D9F2F00}","2014-03-01 00:00:00"
"15325","6785 Union St.","","Newcastle","50","2300","{0A13EBD6-5176-4076-9757-01B2DF20931B}","2013-02-26 00:00:00"
"15478","426 San Rafael","","Newcastle","50","2300","{41F68016-5214-4528-A0DD-F142271D7557}","2014-01-02 00:00:00"
"15555","6986 Countrywood Ct.","","Newcastle","50","2300","{7E0C1B55-3A25-4F4C-84D3-C80176820359}","2014-01-14 00:00:00"
"15866","332 West Slough Rd","","Newcastle","50","2300","{E4E20803-E6EC-435A-9C0F-8003BDED45C9}","2012-07-30 00:00:00"
"16030","5310 Buena Vista Ave.","","Newcastle","50","2300","{EBAEA907-F413-47A6-99AD-D0286613545D}","2012-09-19 00:00:00"
"16613","8830 Versailles Pl","","Newcastle","50","2300","{6583CEB1-13E3-496B-8B56-E6921371026D}","2014-03-27 00:00:00"
"17309","9, rue Saint-Lazare","","Newcastle","50","2300","{0BD0476F-EEBB-4751-85AC-F50AE2B07E89}","2013-01-27 00:00:00"
"17388","6478 Pierce Ct","","Newcastle","50","2300","{1E1A7A68-3F64-47E3-88BD-837035D0F66F}","2011-12-29 00:00:00"
"17458","4250 Hungry Rd","","Newcastle","50","2300","{74F8B19C-656D-43F5-9C3C-E4F74A6BC8C1}","2012-07-08 00:00:00"
"17481","5464 Janin Pl.","","Newcastle","50","2300","{843EDCBA-4410-4460-BC59-E3FA4526B672}","2011-07-29 00:00:00"
"17685","7685 Imperial Dr","","Newcastle","50","2300","{63657145-54DC-408F-9478-7CDEB7D66F4C}","2013-10-27 00:00:00"
"17777","7223 Brush Creek Court","","Newcastle","50","2300","{82477D00-AEE4-4C8F-86E9-B769C91DF028}","2013-11-05 00:00:00"
"17938","887 Concord Blvd.","","Newcastle","50","2300","{C876A1E1-CBC5-4788-8A65-2800AA07EF2C}","2014-03-21 00:00:00"
"19039","746 Whiteaben Drive","","Newcastle","50","2300","{8BCDF05D-5462-4152-BFB3-D329B40F65E5}","2014-05-20 00:00:00"
"19150","3279 W 46th St","","Newcastle","50","2300","{8C12A9A3-CA45-4892-A87E-F1E2861BB8DF}","2013-05-04 00:00:00"
"19315","6011 Driftwood Dr.","","Newcastle","50","2300","{D7C64138-80AA-4EE5-B145-18F40F7E4976}","2012-08-12 00:00:00"
"20327","3255 Olive Hill","","Newcastle","50","2300","{F29370AF-4B18-455E-B28B-EE096366D584}","2011-12-29 00:00:00"
"20355","2837 Hacienda Drive","","Newcastle","50","2300","{C3CC0185-59D3-4E6A-858C-DE2E252FB5D2}","2013-01-18 00:00:00"
"21005","1766 Virgina Hills Drive","","Newcastle","50","2300","{81DDB034-A3F4-43FD-8D5D-1D821F2D7A67}","2014-01-06 00:00:00"
"21215","773 Mt. Wilson Place","","Newcastle","50","2300","{36B87390-8FC3-493F-9CE3-A10E72641B95}","2012-04-18 00:00:00"
"21563","6389 Sandview Dr.","","Newcastle","50","2300","{AC476013-3297-436B-BFC2-AC23A75E2B42}","2012-10-31 00:00:00"
"21696","4292 Oak Street","","Newcastle","50","2300","{98FD0F6E-0E5B-4789-B6B2-0BACAAA350C0}","2011-08-16 00:00:00"
"22057","3847 Larch Ct","","Newcastle","50","2300","{2A4AD7EE-D9A5-4369-A89F-DE23866D5237}","2011-11-24 00:00:00"
"22242","7910 Mary Dr.","","Newcastle","50","2300","{4DD0C5D7-875B-4634-9EC4-5DC1FD184CAE}","2014-05-21 00:00:00"
"22448","130 North Main St.","","Newcastle","50","2300","{1A9B1497-DBE2-486C-BE2C-95CD73622D1C}","2014-03-31 00:00:00"
"22712","3440 Alvina Drive","","Newcastle","50","2300","{32B1AC7E-5AD6-4DDF-B933-C0E736B3F58C}","2013-04-04 00:00:00"
