"AddressID","AddressLine1","AddressLine2","City","StateProvinceID","PostalCode","rowguid","ModifiedDate"
"426","2nd Floor","55 Lavender Street","Milsons Point","50","2061","{624BC238-C952-4FD5-ADBF-D1B0B6B2A53B}","2013-06-30 00:00:00"
"11487","3022 Adobe St","","Milsons Point","50","2061","{A9D80C8E-3B52-4B14-B0B6-AC2AD15F0EBD}","2014-06-03 00:00:00"
"11591","9420 Fillet Ave","","Milsons Point","50","2061","{371BC3A4-7806-44BC-A271-A2B858AB039E}","2011-09-11 00:00:00"
"11892","8784 Detroit Ave.","","Milsons Point","50","2061","{8D029394-D97D-4337-87CF-95FB802FE3D2}","2013-12-07 00:00:00"
"12271","2989 Pepper Way","","Milsons Point","50","2061","{051DDE23-2E2E-4446-A752-0F04D9A8B06A}","2013-03-26 00:00:00"
"12684","7119 Iowa Drive","","Milsons Point","50","2061","{FAF4008C-A9C8-4195-9046-EB1DB1558589}","2012-01-17 00:00:00"
"12838","639 Treasure Drive","","Milsons Point","50","2061","{B664B44F-127E-4D53-8E1B-17969748A112}","2011-10-06 00:00:00"
"12862","9182 Newcastle Road","","Milsons Point","50","2061","{57570897-0D0F-48D3-9E7A-7A48935714E0}","2012-03-14 00:00:00"
"13301","9696 Brentwood Circle","","Milsons Point","50","2061","{99DAB9E0-9373-468A-8F38-1FA4A8E3CAF6}","2013-09-28 00:00:00"
"13431","4804 Haynes Court","","Milsons Point","50","2061","{977F5A36-6E5E-4441-8B37-2B40B2ADB64D}","2013-03-03 00:00:00"
"13460","2851 Ward Street","","Milsons Point","50","2061","{3129D15D-E18E-48A1-BE52-B91D01A8812E}","2013-05-20 00:00:00"
"13547","2391 Pepper Place","","Milsons Point","50","2061","{69AF7E89-EEA0-4C7C-83E4-147390E50DBF}","2013-04-25 00:00:00"
"13775","3920 Valley Run","","Milsons Point","50","2061","{3A120A95-530A-4F6B-A340-4445F81C8719}","2011-07-19 00:00:00"
"14313","6231 Sequoia Woods Pl.","","Milsons Point","50","2061","{E775C797-78AF-4526-8589-FCCEF0D3A3EC}","2013-09-25 00:00:00"
"14882","969 Standing Grove Dr.","","Milsons Point","50","2061","{24B56EE8-0353-4C5A-B2D6-F2972109FE63}","2012-10-31 00:00:00"
"14978","701 Golf Club Road","","Milsons Point","50","2061","{CFD64B16-AAD1-443C-B940-A1E2846BD42B}","2013-10-06 00:00:00"
"15139","2, route de Marseille","","Milsons Point","50","2061","{AD4E0BFD-8065-4F5E-B569-B7DFEC6ECDFB}","2013-04-26 00:00:00"
"15342","8903 Summertime Dr.","","Milsons Point","50","2061","{B916D16F-1C24-4B26-AA6F-9FC97C044AB8}","2011-10-17 00:00:00"
"15401","6090 San Francisco","","Milsons Point","50","2061","{1CB21B50-E251-4E10-91F3-56AA117C2BBA}","2013-10-05 00:00:00"
"15520","609 Power Ave.","","Milsons Point","50","2061","{34B65728-4DE0-4B63-AC92-5AC95F08241B}","2011-12-18 00:00:00"
"15608","971 Harness Circle","","Milsons Point","50","2061","{4C478341-744B-48DD-A720-54B492139C54}","2011-12-09 00:00:00"
"15821","7925 Meadow Lane","","Milsons Point","50","2061","{7B415830-EBCD-4CC8-9FDF-EF2514869D7D}","2014-02-10 00:00:00"
"15998","4628 Mountain View Place","","Milsons Point","50","2061","{D6E88351-8A06-43F4-AE64-13C7AC0CFB10}","2012-10-07 00:00:00"
"16273","6385 Holiday Hill Dr.","","Milsons Point","50","2061","{9217938E-A861-43D4-8B04-25E76953197F}","2013-12-06 00:00:00"
"16579","6086 Glen Wood Drive","","Milsons Point","50","2061","{4E03F727-7E1B-4776-A913-E0E32E7583A9}","2013-12-03 00:00:00"
"16751","2568 St George Dr.","","Milsons Point","50","2061","{4A7A893C-6804-4BA8-AF2D-7E8256AF2C75}","2012-11-03 00:00:00"
"16932","3410 Hemlock Ave.","","Milsons Point","50","2061","{AF8537A6-FC90-4264-B68D-9A067D2EA023}","2012-04-02 00:00:00"
"17341","523 Baywood Drive","","Milsons Point","50","2061","{20A4F70D-662D-4069-A9E8-2B68375B0D6F}","2013-12-25 00:00:00"
"17534","2961 Amending Road","","Milsons Point","50","2061","{D489645C-682A-4689-BE8F-8198E2FA996C}","2013-07-10 00:00:00"
"17600","3598 Wildberry Court","","Milsons Point","50","2061","{A604F92F-B203-482A-83B5-F5B565D73648}","2014-01-23 00:00:00"
"17634","7929 Blocking Ct.","","Milsons Point","50","2061","{3AE30BE5-7353-450F-A275-A56FB7024F7B}","2013-12-24 00:00:00"
"18528","5927 Rainbow Dr","","Milsons Point","50","2061","{0C242BF7-FB8C-4284-8614-D51EA1257C04}","2011-07-18 00:00:00"
